name,chip,memory,storage,display_size,color,current_price,original_price,savings,discount_percentage,connectivity,url,model_sku,scraped_at,product_info
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,16GB,,24-inch,Yellow,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19G3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19G3B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,16GB,,24-inch,Blue,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L3B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19L3B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,24GB,,24-inch,Blue,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L5B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19L5B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,32GB,,13-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GT3B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GT3B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,24GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H20B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H20B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,32GB,,13-inch,Sky Blue,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H93B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H93B,2025-07-29 16:59:59,
Refurbished Mac Studio Apple M2 Max Chip with 12‑Core CPU and 30‑Core GPU,M2 Max,32GB,,,,1609.0,1889.0,280.0,14.82,10Gb Ethernet,https://www.apple.com/uk/shop/product/FQH73B/A/Refurbished-Mac-Studio-Apple-M2-Max-Chip-with-12%E2%80%91Core-CPU-and-30%E2%80%91Core-GPU?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FQH73B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Space Black,M3 Pro,18GB,,14-inch,Space Black,1609.0,1899.0,290.0,15.27,Wi-Fi,https://www.apple.com/uk/shop/product/FRX33B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRX33B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Silver,M3 Pro,18GB,,14-inch,Silver,1609.0,1899.0,290.0,15.27,Wi-Fi,https://www.apple.com/uk/shop/product/FRX63B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRX63B,2025-07-29 16:59:59,
"Refurbished Mac mini Apple M4 Chip with 10-Core CPU and 10-Core GPU, 10Gb Ethernet",M4,10GB,,,,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1JX5B/A/Refurbished-Mac-mini-Apple-M4-Chip-with-10-Core-CPU-and-10-Core-GPU-10Gb-Ethernet-?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1JX5B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,24GB,,24-inch,Yellow,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19G6B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19G6B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M4 Chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,24GB,,14-inch,Silver,1699.0,1999.0,300.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FCX14B/A/refurbished-14-inch-macbook-pro-apple-m4-chip-with-10%E2%80%91core-cpu-and-10%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FCX14B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,24GB,,13-inch,Sky Blue,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H91B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H91B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M3 Chip with 8‑Core CPU and 10‑Core GPU - Silver,M3,24GB,,15-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1BS7B/A/Refurbished-15-inch-MacBook-Air-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1BS7B,2025-07-29 16:59:59,
"Refurbished Mac mini Apple M4 Pro Chip with 12-Core CPU and 16-Core GPU, 10Gb Ethernet",M4 Pro,10GB,,,,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1JV2B/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-12-Core-CPU-and-16-Core-GPU-10Gb-Ethernet-?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1JV2B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,16GB,,24-inch,Blue,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L4B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19L4B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Silver,M4,32GB,,13-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GS4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GS4B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,32GB,,13-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1GU4B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1GU4B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Midnight,M4,24GB,,15-inch,Midnight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H21B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Midnight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H21B,2025-07-29 16:59:59,
Refurbished 13-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,32GB,,13-inch,Sky Blue,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H94B/A/Refurbished-13-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H94B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Sky Blue,M4,24GB,,15-inch,Sky Blue,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1HF1B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Sky-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1HF1B,2025-07-29 16:59:59,
"Refurbished Mac mini Apple M4 Pro Chip with 14-Core CPU and 20-Core GPU, Gigabit Ethernet",M4 Pro,24GB,,,,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G1JVGB/A/Refurbished-Mac-mini-Apple-M4-Pro-Chip-with-14-Core-CPU-and-20-Core-GPU-Gigabit-Ethernet-?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1JVGB,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 11‑Core CPU and 14‑Core GPU - Space Black,M3 Pro,36GB,,14-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AU3B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-11%E2%80%91core-cpu-and-14%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AU3B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Silver,M3,24GB,,24-inch,Silver,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19E7B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19E7B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Yellow,M3,24GB,,24-inch,Yellow,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19G7B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Yellow?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19G7B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Blue,M3,24GB,,24-inch,Blue,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19L7B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Blue?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19L7B,2025-07-29 16:59:59,
Refurbished 24-inch iMac Apple M3 Chip with 8-Core CPU and 10-Core GPU - Orange,M3,24GB,,24-inch,Orange,509.0,599.0,90.0,15.03,Gigabit Ethernet,https://www.apple.com/uk/shop/product/G19S7B/A/Refurbished-24-inch-iMac-Apple-M3-Chip-with-8-Core-CPU-and-10-Core-GPU-Orange?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G19S7B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Space Black,M3 Pro,18GB,,14-inch,Space Black,1949.0,2299.0,350.0,15.22,Wi-Fi,https://www.apple.com/uk/shop/product/FRX43B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRX43B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,18GB,,14-inch,Silver,1949.0,2299.0,350.0,15.22,Wi-Fi,https://www.apple.com/uk/shop/product/FRX73B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRX73B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M2 Pro Chip with 12‑Core CPU and 19‑Core GPU - Space Grey,M2 Pro,16GB,,16-inch,Space Grey,1969.0,2489.0,520.0,20.89,Wi-Fi,https://www.apple.com/uk/shop/product/FNW83B/A/refurbished-16-inch-macbook-pro-apple-m2-pro-chip-with-12%E2%80%91core-cpu-and-19%E2%80%91core-gpu-space-grey?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FNW83B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M2 Pro Chip with 12‑Core CPU and 19‑Core GPU - Silver,M2 Pro,16GB,,16-inch,Silver,1969.0,2489.0,520.0,20.89,Wi-Fi,https://www.apple.com/uk/shop/product/FNWC3B/A/refurbished-16-inch-macbook-pro-apple-m2-pro-chip-with-12%E2%80%91core-cpu-and-19%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FNWC3B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Space Black,M3 Pro,18GB,,16-inch,Space Black,2039.0,2399.0,360.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW13B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRW13B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,18GB,,16-inch,Silver,2039.0,2399.0,360.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW43B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRW43B,2025-07-29 16:59:59,
Refurbished 15-inch MacBook Air Apple M4 chip with 10‑Core CPU and 10‑Core GPU - Starlight,M4,32GB,,15-inch,Starlight,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1H14B/A/Refurbished-15-inch-MacBook-Air-Apple-M4-chip-with-10%E2%80%91Core-CPU-and-10%E2%80%91Core-GPU-Starlight?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1H14B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Silver,M4 Pro,24GB,,16-inch,,2119.0,2499.0,380.0,15.21,Wi-Fi,https://www.apple.com/uk/shop/product/FX2T3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FX2T3B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Space Black,M4 Pro,24GB,,16-inch,,2119.0,2499.0,380.0,15.21,Wi-Fi,https://www.apple.com/uk/shop/product/FX2X3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Space-Black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FX2X3B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M2 Pro Chip with 12‑Core CPU and 19‑Core GPU - Space Grey,M2 Pro,16GB,,16-inch,Space Grey,2199.0,2789.0,590.0,21.15,Wi-Fi,https://www.apple.com/uk/shop/product/FNW93B/A/refurbished-16-inch-macbook-pro-apple-m2-pro-chip-with-12%E2%80%91core-cpu-and-19%E2%80%91core-gpu-space-grey?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FNW93B,2025-07-29 16:59:59,
"Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU, Nano-texture display – Space Black",M4 Pro,24GB,,16-inch,,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1FT3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Nano-texture-display-Space-Black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1FT3B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,36GB,,14-inch,Silver,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AY2B/A/refurbished-14-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AY2B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Space Black,M3 Pro,36GB,,16-inch,Space Black,2379.0,2799.0,420.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW23B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRW23B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Silver,M3 Pro,36GB,,16-inch,Silver,2379.0,2799.0,420.0,15.01,Wi-Fi,https://www.apple.com/uk/shop/product/FRW63B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRW63B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M4 Pro Chip with 14‑Core CPU and 20‑Core GPU – Space Black,M4 Pro,48GB,,16-inch,,2459.0,2899.0,440.0,15.18,Wi-Fi,https://www.apple.com/uk/shop/product/FX2Y3B/A/Refurbished-16-inch-MacBook-Pro-Apple-M4-Pro-Chip-with-14%E2%80%91Core-CPU-and-20%E2%80%91Core-GPU-Space-Black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FX2Y3B,2025-07-29 16:59:59,
Refurbished 16-inch MacBook Pro Apple M3 Pro Chip with 12‑Core CPU and 18‑Core GPU - Space Black,M3 Pro,36GB,,16-inch,Space Black,509.0,599.0,90.0,15.03,Wi-Fi,https://www.apple.com/uk/shop/product/G1AG0B/A/refurbished-16-inch-macbook-pro-apple-m3-pro-chip-with-12%E2%80%91core-cpu-and-18%E2%80%91core-gpu-space-black?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,G1AG0B,2025-07-29 16:59:59,
Refurbished 14-inch MacBook Pro Apple M3 Max Chip with 14‑Core CPU and 30‑Core GPU - Silver,M3 Max,36GB,,14-inch,Silver,2629.0,3099.0,470.0,15.17,Wi-Fi,https://www.apple.com/uk/shop/product/FRX83B/A/refurbished-14-inch-macbook-pro-apple-m3-max-chip-with-14%E2%80%91core-cpu-and-30%E2%80%91core-gpu-silver?fnode=1322dcc5588bcc078dd98d4cbebca353c43c3f0b7a8629ddb036f225b305d02e9095f005e074faccdefaadd652e86916b3a94bf291ab1605944ee9dfc7e1e9b236f9aefb28a8c867f8a750245ecb0b51,FRX83B,2025-07-29 16:59:59,
